event_date,ativo,motivos,selected_motivo,avg_similarity,historical_events_used,reference_dates,reference_motivos,applied_scale,source,status
2021-03-04,EXXO34,"[""Expectativa de manutenção dos cortes de produção pela Opep+"", ""Perspectiva de recuperação da demanda global"", ""Alta do preço do petróleo"", ""Expectativa de cortes de produção pela OPEP+"", ""Reação à manutenção da política de preços"", ""Declarações do governo sobre governança"", ""Alta nos preços internacionais do petróleo"", ""Otimismo com o setor de óleo e gás""]",Expectativa de manutenção dos cortes de produção pela Opep+,0.9579230054205057,5,"[""2021-03-03"", ""2021-02-05"", ""2021-03-03"", ""2021-03-01"", ""2021-02-22""]","[""Expectativa de manutenção dos cortes de produção pela OPEP+"", ""Alta nos preços internacionais do petróleo"", ""Expectativa de manutenção dos cortes de produção pela OPEP+"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-05,EXXO34,"[""Decisão da Opep+ de manter cortes de produção"", ""Expectativa de recuperação da demanda global"", ""Alta do preço do petróleo"", ""Decisão da Opep+ de manter cortes de produção"", ""Alta do preço do petróleo Brent"", ""Otimismo com o setor de óleo e gás""]",Expectativa de recuperação da demanda global,0.9647588943411025,5,"[""2021-02-16"", ""2021-03-04"", ""2021-01-05"", ""2021-02-08"", ""2021-02-04""]","[""Expectativa de recuperação da demanda global"", ""Alta do preço do petróleo"", ""Expectativas de recuperação da demanda global"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-08,EXXO34,"[""realização de lucros após altas recentes"", ""preocupações com demanda devido à Covid-19"", ""Intervenção do governo na presidência da Petrobras"", ""Incertezas sobre a política de preços de combustíveis"", ""Queda nos preços internacionais do petróleo"", ""Movimento negativo do setor de petróleo e gás na B3""]",Queda nos preços internacionais do petróleo,0.9276828922255269,5,"[""2021-01-18"", ""2021-01-22"", ""2021-01-15"", ""2021-02-05"", ""2021-03-01""]","[""queda nos preços internacionais do petróleo"", ""Preocupações com demanda devido à pandemia"", ""Preocupações com demanda devido à pandemia"", ""Alta nos preços internacionais do petróleo"", ""incertezas sobre demanda devido à COVID-19""]",0.3,seq,applied
2021-03-09,EXXO34,"[""realização de lucros após altas recentes"", ""expectativa de aumento na oferta global de petróleo"", ""Alívio após incertezas sobre a política de preços"", ""Expectativa de continuidade da governança corporativa"", ""Alta do preço internacional do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",realização de lucros após altas recentes,0.9192642709467748,5,"[""2021-03-08"", ""2021-02-05"", ""2021-03-05"", ""2021-03-04"", ""2021-01-06""]","[""realização de lucros após altas recentes"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Expectativa de menor oferta global de petróleo""]",0.3,seq,applied
2021-03-10,EXXO34,"[""Alta do preço internacional do petróleo"", ""Alívio após turbulências políticas na Petrobras"", ""Queda nos preços internacionais do petróleo"", ""Movimento negativo do mercado acionário brasileiro""]",Queda nos preços internacionais do petróleo,0.9148438662374782,5,"[""2021-01-18"", ""2021-02-05"", ""2021-03-05"", ""2021-03-04"", ""2021-02-24""]","[""queda nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-11,EXXO34,"[""Expectativa de recuperação da demanda"", ""Cortes de produção pela Opep+"", ""Queda nos preços do petróleo"", ""Realização de lucros no setor de energia"", ""Divulgação de resultados trimestrais acima do esperado"", ""Alta nos preços internacionais do petróleo""]",Alta nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-02-05"", ""2021-01-18"", ""2021-02-12"", ""2021-02-03"", ""2021-02-02""]","[""Alta nos preços internacionais do petróleo"", ""realização de lucros no setor de energia"", ""Cortes de produção pela OPEP+"", ""Cortes de produção pela Opep+"", ""Cortes de produção pela Opep+""]",0.3,seq,applied
2021-03-15,EXXO34,"[""Alívio após incertezas sobre a política de preços"", ""Expectativa de continuidade da governança corporativa"", ""Queda nos preços internacionais do petróleo"", ""Desempenho negativo do Ibovespa""]",Queda nos preços internacionais do petróleo,0.8087260031003213,5,"[""2021-01-18"", ""2021-02-05"", ""2021-02-22"", ""2021-02-12"", ""2021-02-03""]","[""queda nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-16,EXXO34,"[""queda nos preços internacionais do petróleo"", ""preocupações globais com a pandemia de COVID-19""]",queda nos preços internacionais do petróleo,0.8388568268843096,5,"[""2021-01-18"", ""2020-12-14"", ""2021-02-05"", ""2021-02-08"", ""2021-02-04""]","[""queda nos preços internacionais do petróleo"", ""Preocupações com a pandemia de COVID-19"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-17,EXXO34,"[""Alta nos preços internacionais do petróleo"", ""Sinalização de manutenção da política de preços da Petrobras"", ""Alta do preço internacional do petróleo"", ""Otimismo do mercado com o setor de óleo e gás""]",Alta nos preços internacionais do petróleo,0.9354498414727572,5,"[""2021-02-05"", ""2021-02-05"", ""2021-02-22"", ""2021-02-12"", ""2021-02-08""]","[""Alta nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-18,EXXO34,"[""Aumento de casos de COVID-19 na Europa"", ""Realização de lucros após altas anteriores"", ""Queda nos preços do petróleo"", ""Aumento dos estoques de petróleo nos EUA"", ""Alta da Selic pelo Banco Central"", ""Incertezas sobre a política de preços da Petrobras"", ""Queda acentuada do preço do petróleo"", ""Movimento negativo do setor de petróleo e gás na bolsa""]",Aumento dos estoques de petróleo nos EUA,0.9654553328245994,5,"[""2021-03-02"", ""2021-03-11"", ""2020-12-14"", ""2021-02-17"", ""2021-02-09""]","[""aumento dos estoques de petróleo nos EUA"", ""Queda nos preços do petróleo"", ""Queda nos preços do petróleo"", ""Expectativa de queda nos estoques de petróleo dos EUA"", ""Queda do preço do petróleo""]",0.3,seq,applied
2021-03-19,EXXO34,"[""expectativa de recuperação da demanda"", ""restrições de oferta pela OPEP+"", ""Queda nos preços internacionais do petróleo"", ""Desempenho negativo das bolsas globais"", ""Confirmação do novo presidente da Petrobras"", ""Alta nos preços internacionais do petróleo"", ""Conclusão da aquisição de participação no campo de Wahoo"", ""Alta do preço internacional do petróleo""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-03-16"", ""2021-03-11"", ""2021-02-05"", ""2021-01-18"", ""2021-02-22""]","[""queda nos preços internacionais do petróleo"", ""Expectativa de recuperação da demanda"", ""Alta nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""restrições na oferta devido a cortes da OPEP+""]",0.3,seq,applied
2021-03-22,EXXO34,"[""Posse de novo presidente indicado pelo governo"", ""Temor de intervenção na política de preços"", ""Queda nos preços internacionais do petróleo"", ""Sentimento negativo no mercado brasileiro""]",Queda nos preços internacionais do petróleo,0.9149805603503882,5,"[""2021-03-19"", ""2021-03-16"", ""2021-01-18"", ""2021-02-05"", ""2021-02-08""]","[""Queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-23,EXXO34,"[""Aumento de casos de COVID-19 na Europa"", ""Preocupações com demanda global e lockdowns"", ""Posse de novo presidente da Petrobras"", ""Temores de intervenção governamental na política de preços"", ""Queda nos preços internacionais do petróleo"", ""Aversão ao risco no mercado brasileiro""]",Aumento de casos de COVID-19 na Europa,0.9670840381297614,5,"[""2021-03-18"", ""2021-03-19"", ""2021-03-16"", ""2021-01-18"", ""2021-03-08""]","[""Aumento de casos de COVID-19 na Europa"", ""Queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""preocupações com demanda devido à Covid-19""]",0.3,seq,applied
2021-03-24,EXXO34,"[""Bloqueio do Canal de Suez"", ""Preocupações com oferta global de petróleo"", ""Alta nos preços do petróleo"", ""Perspectiva de recuperação econômica global""]",Alta nos preços do petróleo,0.9999999999989988,5,"[""2021-03-01"", ""2021-02-24"", ""2021-02-22"", ""2021-02-04"", ""2021-02-03""]","[""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-25,EXXO34,"[""Novos lockdowns na Europa"", ""Fortalecimento do dólar""]",Fortalecimento do dólar,0.9609527245826551,1,"[""2021-01-22""]","[""Valorização do dólar""]",0.3,seq,applied
2021-03-26,EXXO34,"[""Bloqueio do Canal de Suez"", ""Preocupações com oferta global de petróleo"", ""Alta do preço internacional do petróleo"", ""Otimismo com recuperação econômica global"", ""Alta do preço internacional do petróleo"", ""Otimismo com o setor de óleo e gás""]",Preocupações com oferta global de petróleo,0.999999999998999,5,"[""2021-03-24"", ""2021-03-24"", ""2021-02-24"", ""2021-02-12"", ""2021-02-08""]","[""Preocupações com oferta global de petróleo"", ""Bloqueio do Canal de Suez"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global""]",0.3,seq,applied
2021-03-29,EXXO34,"[""Alta do preço internacional do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço internacional do petróleo,0.9148438662374782,5,"[""2021-03-26"", ""2021-02-05"", ""2021-03-05"", ""2021-03-04"", ""2021-02-08""]","[""Alta do preço internacional do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-03-30,EXXO34,"[""Oscilação do preço internacional do petróleo"", ""Movimento geral de aversão a risco no mercado brasileiro""]",Oscilação do preço internacional do petróleo,0.7894359485564777,5,"[""2021-03-26"", ""2021-03-19"", ""2021-03-16"", ""2021-01-18"", ""2021-02-05""]","[""Alta do preço internacional do petróleo"", ""Queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo""]",0.3,seq,applied
2021-03-31,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Aversão ao risco nos mercados globais""]",Queda nos preços internacionais do petróleo,0.9234693637816072,5,"[""2021-03-19"", ""2021-03-16"", ""2021-01-18"", ""2021-02-05"", ""2021-03-26""]","[""Queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço internacional do petróleo""]",0.3,seq,applied
2021-04-01,EXXO34,"[""Decisão da Opep+ de manter cortes de produção"", ""Otimismo com recuperação da demanda global"", ""Alta nos preços do petróleo"", ""Otimismo com recuperação econômica global""]",Decisão da Opep+ de manter cortes de produção,0.999999999998999,5,"[""2021-03-05"", ""2021-03-05"", ""2021-03-26"", ""2021-02-24"", ""2021-02-12""]","[""Decisão da Opep+ de manter cortes de produção"", ""Decisão da Opep+ de manter cortes de produção"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global""]",0.3,seq,applied
2021-04-05,EXXO34,"[""Aumento de casos de COVID-19"", ""Decisão da OPEP+ de elevar produção"", ""Queda nos preços internacionais do petróleo"", ""Desempenho negativo do setor de energia nos EUA""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-03-31"", ""2021-03-19"", ""2021-03-16"", ""2021-01-18"", ""2021-01-04""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""queda nos preços internacionais do petróleo"", ""Aumento de casos de COVID-19""]",0.3,seq,applied
2021-04-06,EXXO34,"[""Alta do preço internacional do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço internacional do petróleo,0.9148438662374782,5,"[""2021-03-26"", ""2021-02-05"", ""2021-03-05"", ""2021-03-04"", ""2021-02-03""]","[""Alta do preço internacional do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-04-08,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Aumento dos estoques de petróleo nos EUA""]",Aumento dos estoques de petróleo nos EUA,0.9999999999989992,5,"[""2021-03-18"", ""2021-04-05"", ""2021-03-02"", ""2021-03-31"", ""2021-03-19""]","[""Aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo"", ""aumento dos estoques de petróleo nos EUA"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",0.3,seq,applied
2021-04-12,EXXO34,"[""Alta do preço do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço do petróleo,0.9534811461406492,5,"[""2021-03-05"", ""2021-03-04"", ""2021-03-01"", ""2021-02-08"", ""2021-02-03""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
2021-04-13,EXXO34,"[""Alta do preço do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço do petróleo,0.9534811461406492,5,"[""2021-03-05"", ""2021-03-04"", ""2021-03-01"", ""2021-02-08"", ""2021-02-03""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",0.3,seq,applied
